中文(zh),韩文(ko),英文(en),出现次数,示例代码组,关联代码组数
拉矫纹/吕德斯带,,Straightening lines,1,APPR_DEF_CD,1
拦焦车系统,,,1,SCH_PLAN_PROJ_CD,1
指令待机,,At making new plan heat,1,PLAN_HEAT_STS_CD,1
指定,,,1,ORD_COAT_WGT_CD,1
指定范围,,,3,OIL_LEVEL,3
按全长,전장당,,1,QLT_TOL_CAMBER_UNT_TY,1
按班次,,,1,GET_IH_TYPE,1
挥发氨,,,1,CHEM_CD,1
振痕,,oscillation mark,3,APPR_DEF_CD,1
挽救,,,1,HTM_WORK_TY,1
挽救（切割豁口）,,,1,HOLD_RSN_CD1,1
损坏,,,1,RTN_PROC_REASON_CD,1
换货,제품대환불,,1,CLAIM_REWARD_TY,1
换货+现金补偿,불만종결,,1,CLAIM_REWARD_TY,1
捣鼓,,,1,SCH_PLAN_PROJ_CD,1
排焦,,C/S,1,MEASUREING_SIDE_TY,1
探伤,,,3,EXTRA_PRICE_ITEM,3
探伤不合,,,2,APPR_DEF_CD,2
探伤缺陷切除宽度不合,,,1,APPR_DEF_CD,1
探伤缺陷切除改尺,,,1,APPR_DEF_CD,1
探伤缺陷切除长度不合,,,1,APPR_DEF_CD,1
接头,,joint,1,APPR_DEF_CD,1
接收,"인수,Receipt",,1,ROLL_PROG_CD,1
接收,접수완료,,1,CLAIM_STS_CD,1
接收申请,,,1,STS_CD,1
接收质量设计邀请,,Receipt Qality Design Request,1,QLT_DSN_STS,1
控冷,,,1,TSL_STRESS_COOL_CD,1
推力轴承,,Thrust bearing,1,BRG_TY,1
推焦,,P/S,1,MEASUREING_SIDE_TY,1
措施,,,1,CHR_ASGN_HOLD_MTL_YN,1
提交,,,1,DATA_STATE,1
提供,,,1,PHOTO_PROVIDE,1
提货单取消,,,1,DORD_STS,1
提货单生成,,,1,DORD_STS,1
提货单确认,,,1,DORD_STS,1
撤销,,,1,CLAIM_REWARD_TY,1
擦伤,,abrasion,1,APPR_DEF_CD,1
擦划伤,,Scratch,2,APPR_DEF_CD,2
支,,,1,UOM_CD,1
收单,,,1,SITE_KND,1
收货,,,1,SITE_KND,1
故障,,,1,STOP_TYPE,1
数值范围,,,1,JDGE_TYPE,1
数据研究所,,,1,DEPT_CD,1
数采,,,1,BIZ_CHAIN_CD,1
数量偏差,수량기준 허용차,,1,ORD_QTY_TOL_TY,1
料棚,,,1,SCH_PLAN_PROJ_CD,1
斜坡形,,Flate,1,ROLL_SHP_CD,1
斜楔|tw-td| : 两边厚度差异,Wedge |tw-td| : 양쪽두께차이,,1,QLT_SZSHP_TOL_CD,1
斜纹,,Twill,1,APPR_DEF_CD,1
新增,,,1,PROC_TP,1
新建,,,4,DATA_STATE,4
新疆维吾尔自治区,,,1,PROVINCE_CD,1
新疆维吾尔自治区乌鲁木齐市,,,1,CITY_CD,1
新疆维吾尔自治区伊犁哈萨克自治州,,,1,CITY_CD,1
新疆维吾尔自治区克孜勒苏柯尔克孜自治州,,,1,CITY_CD,1
新疆维吾尔自治区克拉玛依市,,,1,CITY_CD,1
新疆维吾尔自治区博尔塔拉蒙古自治州,,,1,CITY_CD,1
新疆维吾尔自治区吐鲁番市,,,1,CITY_CD,1
新疆维吾尔自治区和田地区,,,1,CITY_CD,1
新疆维吾尔自治区哈密市,,,1,CITY_CD,1
新疆维吾尔自治区喀什地区,,,1,CITY_CD,1
新疆维吾尔自治区塔城地区,,,1,CITY_CD,1
新疆维吾尔自治区巴音郭楞蒙古自治州,,,1,CITY_CD,1
新疆维吾尔自治区新疆维吾尔自治区五家渠市,,,1,CITY_CD,1
新疆维吾尔自治区新疆维吾尔自治区北屯市,,,1,CITY_CD,1
新疆维吾尔自治区新疆维吾尔自治区双河市,,,1,CITY_CD,1
新疆维吾尔自治区新疆维吾尔自治区可克达拉市,,,1,CITY_CD,1
新疆维吾尔自治区新疆维吾尔自治区图木舒克市,,,1,CITY_CD,1
新疆维吾尔自治区新疆维吾尔自治区新星市,,,1,CITY_CD,1
新疆维吾尔自治区新疆维吾尔自治区昆玉市,,,1,CITY_CD,1
新疆维吾尔自治区新疆维吾尔自治区石河子市,,,1,CITY_CD,1
新疆维吾尔自治区新疆维吾尔自治区胡杨河市,,,1,CITY_CD,1
新疆维吾尔自治区新疆维吾尔自治区铁门关市,,,1,CITY_CD,1
新疆维吾尔自治区新疆维吾尔自治区阿拉尔市,,,1,CITY_CD,1
新疆维吾尔自治区昌吉回族自治州,,,1,CITY_CD,1
新疆维吾尔自治区阿克苏地区,,,1,CITY_CD,1
新疆维吾尔自治区阿勒泰地区,,,1,CITY_CD,1
方坯,,,1,SLAB_TYPE,1
无,,,1,CREDIT_LMT_YN,1
无款排产（款到发货）,무상생산주문(대금지불후출하),,1,PAY_MTH_CD,1
无水氨-不含蒸氨浓氨水,무수암모니아(증류암모니아불포함),,2,ITEM_SPEC,2
无水氨-含蒸氨浓氨水,무수암모니아(증류암모니아포함),,2,ITEM_SPEC,2
无涂油,,No oil,1,APPR_DEF_CD,1
无涂油,무도유,,1,ANTRST_OIL_KIND,1
无烟煤,,,1,LOCATOR_CODE,1
无纵肋,,,1,SQM_RETAIN_REASON,1
无要求,,,3,CHEM_LVL3_CD,3
无钝化,,No passivation,1,APPR_DEF_CD,1
无铬耐指纹钝化(AF5),,,1,PSTREAT_CD,1
无铬钝化(C5),,,1,PSTREAT_CD,1
无铬附着量上表面实绩,,,2,MECH_TEST_ITEM_CD,1
日,,,2,CYCLE_FL,2
日,,DAY,1,DAY_MONTH,1
日,,Day,1,CYCLE_PERIOD,1
日实际,,,1,INDICATOR_SOURCE,1
日实际修正前,,,1,INDICATOR_SOURCE,1
日成本生成,,,1,JOB_TYPE_LOV,1
日照三运,,,1,TRANSCOMPANYCODE,1
日照公司企业文化部/党群工作部/工会,,,1,DEPT_CD,1
日照公司党委办公室/办公室,,,1,DEPT_CD,1
日照公司党委组织部/人力资源部,,,1,DEPT_CD,1
日照公司公益事业部,,,1,DEPT_CD,1
日照公司厚板部1,,,1,DEPT_CD,1
日照公司厚板部4,,,1,DEPT_CD,1
日照公司厚板部4安全生产室TEST,,,1,DEPT_CD,1
日照公司厚板部4技术质量室,,,1,DEPT_CD,1
日照公司厚板部4技术质量室TEST,,,1,DEPT_CD,1
日照公司厚板部4设备管理室,,,1,DEPT_CD,1
日照公司厚板部综合管理室,,,1,DEPT_CD,1
日照公司安保部,,,1,DEPT_CD,1
日照公司山钢贸易公司,,,1,DEPT_CD,1
日照公司工程管理部,,,1,DEPT_CD,1
日照公司测试666,,,1,DEPT_CD,1
日照公司测试作业区测试666,,,1,DEPT_CD,1
日照公司炼钢部,,,1,DEPT_CD,1
日照公司炼钢部安全生产室,,,1,DEPT_CD,1
日照公司炼钢部技术质量室,,,1,DEPT_CD,1
日照公司炼钢部生产保障作业区,,,1,DEPT_CD,1
日照公司炼钢部第一炼钢作业区,,,1,DEPT_CD,1
日照公司炼钢部第一连铸作业区,,,1,DEPT_CD,1
日照公司炼钢部第二炼钢作业区,,,1,DEPT_CD,1
日照公司炼钢部第二连铸作业区,,,1,DEPT_CD,1
日照公司炼钢部精炼作业区,,,1,DEPT_CD,1
日照公司炼钢部综合管理室,,,1,DEPT_CD,1
日照公司炼钢部行车作业区,,,1,DEPT_CD,1
日照公司炼钢部设备管理室,,,1,DEPT_CD,1
日照公司炼钢部运行保障作业区,,,1,DEPT_CD,1
日照公司炼铁部,,,1,DEPT_CD,1
日照公司炼铁部1号高炉作业区,,,1,DEPT_CD,1
日照公司炼铁部2号高炉作业区,,,1,DEPT_CD,1
日照公司炼铁部原料作业区,,,1,DEPT_CD,1
日照公司炼铁部安全生产室,,,1,DEPT_CD,1
日照公司炼铁部技术质量室,,,1,DEPT_CD,1
日照公司炼铁部烧结作业区,,,1,DEPT_CD,1
日照公司炼铁部球团作业区,,,1,DEPT_CD,1
日照公司炼铁部生产保障作业区,,,1,DEPT_CD,1
日照公司炼铁部综合管理室,,,1,DEPT_CD,1
日照公司炼铁部设备管理室,,,1,DEPT_CD,1
日照公司炼铁部运行保障作业区,,,1,DEPT_CD,1
日照公司炼铁部铸铁作业区,,,1,DEPT_CD,1
日照公司烧结部,,,1,DEPT_CD,1
日照公司热轧部,,,1,DEPT_CD,1
日照公司热轧部安全生产室,,,1,DEPT_CD,1
日照公司热轧部技术质量室,,,1,DEPT_CD,1
日照公司热轧部综合管理室,,,1,DEPT_CD,1
日照公司热轧部设备管理室,,,1,DEPT_CD,1
日照公司焦化部,,,1,DEPT_CD,1
日照公司焦化部LNG作业区,,,1,DEPT_CD,1
日照公司焦化部安全生产室,,,1,DEPT_CD,1
日照公司焦化部干熄焦作业区,,,1,DEPT_CD,1
日照公司焦化部技术质量室,,,1,DEPT_CD,1
日照公司焦化部煤气净化作业区,,,1,DEPT_CD,1
日照公司焦化部煤焦作业区,,,1,DEPT_CD,1
日照公司焦化部综合管理室,,,1,DEPT_CD,1
日照公司焦化部设备管理室,,,1,DEPT_CD,1
日照公司焦化部运行保障作业区,,,1,DEPT_CD,1
日照公司纪委/监察部,,,1,DEPT_CD,1
日照公司股份销售公司,,,1,DEPT_CD,1
日照公司装备材料部,,,1,DEPT_CD,1
日照公司规划运营部,,,1,DEPT_CD,1
日照公司财务部,,,1,DEPT_CD,1
日照公司采购部,,,1,DEPT_CD,1
日照港,,"Rizhao Port, China",1,STATION_CD,1
日统计,,,1,SIS_SEARCH_TYPE,1
日计划,,,1,INDICATOR_SOURCE,1
时应辉,,,1,DRIVER_NM,1
时效冲击1测试单值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击1测试单值实绩2,,,1,MECH_TEST_ITEM_CD,1
时效冲击1测试单值实绩3,,,1,MECH_TEST_ITEM_CD,1
时效冲击1测试平均值实绩,,,1,MECH_TEST_ITEM_CD,1
时效冲击1试样侧膨胀值单值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击1试样侧膨胀值单值实绩2,,,1,MECH_TEST_ITEM_CD,1
时效冲击1试样侧膨胀值单值实绩3,,,1,MECH_TEST_ITEM_CD,1
时效冲击1试样侧膨胀值平均值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击2测试单值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击2测试单值实绩2,,,1,MECH_TEST_ITEM_CD,1
时效冲击2测试单值实绩3,,,1,MECH_TEST_ITEM_CD,1
时效冲击2测试平均值实绩,,,1,MECH_TEST_ITEM_CD,1
时效冲击2试样侧膨胀值单值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击2试样侧膨胀值单值实绩2,,,1,MECH_TEST_ITEM_CD,1
时效冲击2试样侧膨胀值单值实绩3,,,1,MECH_TEST_ITEM_CD,1
时效冲击2试样侧膨胀值平均值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击3测试单值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击3测试单值实绩2,,,1,MECH_TEST_ITEM_CD,1
时效冲击3测试单值实绩3,,,1,MECH_TEST_ITEM_CD,1
时效冲击3测试平均值实绩,,,1,MECH_TEST_ITEM_CD,1
时效冲击3试样侧膨胀值单值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击3试样侧膨胀值单值实绩2,,,1,MECH_TEST_ITEM_CD,1
时效冲击3试样侧膨胀值单值实绩3,,,1,MECH_TEST_ITEM_CD,1
时效冲击3试样侧膨胀值平均值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击4测试单值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击4测试单值实绩2,,,1,MECH_TEST_ITEM_CD,1
时效冲击4测试单值实绩3,,,1,MECH_TEST_ITEM_CD,1
时效冲击4测试平均值实绩,,,1,MECH_TEST_ITEM_CD,1
时效冲击4试样侧膨胀值单值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击4试样侧膨胀值单值实绩2,,,1,MECH_TEST_ITEM_CD,1
时效冲击4试样侧膨胀值单值实绩3,,,1,MECH_TEST_ITEM_CD,1
时效冲击4试样侧膨胀值平均值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击5测试单值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击5测试单值实绩2,,,1,MECH_TEST_ITEM_CD,1
时效冲击5测试单值实绩3,,,1,MECH_TEST_ITEM_CD,1
时效冲击5测试平均值实绩,,,1,MECH_TEST_ITEM_CD,1
时效冲击5试样侧膨胀值单值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效冲击5试样侧膨胀值单值实绩2,,,1,MECH_TEST_ITEM_CD,1
时效冲击5试样侧膨胀值单值实绩3,,,1,MECH_TEST_ITEM_CD,1
时效冲击5试样侧膨胀值平均值实绩1,,,1,MECH_TEST_ITEM_CD,1
时效拉伸测试屈服强度实绩,,,1,MECH_TEST_ITEM_CD,1
时效拉伸测试抗拉强度实绩,,,1,MECH_TEST_ITEM_CD,1
时效拉伸试验均匀伸长率实绩,,,1,MECH_TEST_ITEM_CD,1
时效拉伸试验屈强比Rt0.5/Rm实绩,,,1,MECH_TEST_ITEM_CD,1
时效拉伸试验屈强比Rt1.5/Rt0.5实绩,,,1,MECH_TEST_ITEM_CD,1
时效拉伸试验屈强比Rt2.0/Rt1.0实绩,,,1,MECH_TEST_ITEM_CD,1
时效拉伸试验屈强比Rt5.0/Rt1.0实绩,,,1,MECH_TEST_ITEM_CD,1
时效拉伸试验屈强比YP/TS实绩,,,1,MECH_TEST_ITEM_CD,1
时效拉伸试验断面收缩率实绩,,,1,MECH_TEST_ITEM_CD,1
时效检验,,,1,QLT_PHYTST_CD,1
星裂纹,,,1,APPR_DEF_CD,1
星裂纹,,Star crack,1,APPR_DEF_CD,1
是,,,12,DE_P_YN,12
是,,YES,1,USE_YN,1
显微维氏硬度,,,1,HARD_KIND,1
显微金相Banded structure等级上限实绩,,,1,MECH_TEST_ITEM_CD,1
显微金相Widmanstatten structure等级,,,1,MECH_TEST_ITEM_CD,1
显微金相austenite晶粒度,,,1,MECH_TEST_ITEM_CD,1
显微金相夹杂物等级上限实绩,,,1,MECH_TEST_ITEM_CD,1
显微金相硅铁体晶粒度,,,1,MECH_TEST_ITEM_CD,1
显微金相硅铁体混晶占有率实绩,,,1,MECH_TEST_ITEM_CD,1
显微金相硅铁体混晶晶粒度实绩,,,1,MECH_TEST_ITEM_CD,1
显微金相脱碳层上限实绩,,,1,MECH_TEST_ITEM_CD,1
普包(酸洗 冷硬 连退 镀锌),,,1,PACK_MTH_CD,1
普板,,,1,ITEM_LTY,1
普碳坯,,,1,MATERIAL_CD,1
普通(热轧),,,1,PACK_MTH_CD,1
"普通,0.6μm＜Ra≤1.9μm,不镀锌",,,1,SURF_TREAT_CD,1
"普通,0.6μm＜Ra≤1.9μm,小锌花",,,1,SURF_TREAT_CD,1
"普通,0.6μm＜Ra≤1.9μm,正常锌花",,,1,SURF_TREAT_CD,1
"普通,0.6μm＜Ra≤1.9μm,零锌花",,,1,SURF_TREAT_CD,1
普通产品,,,1,MTC_REMARK_DEFAULT,1
普通印球,,,1,MATERIAL_CD,1
普通船板系列,,,1,PLT_SPEC_GROUP_CD,1
普通钢,,,1,PLAN_MECH,1
普通锌,,Non Ferro Metals.Zinc,1,ITEM_SPEC,1
普铁,,,1,SIS_YT_PT,1
智能物流L2,,SLS(Packing) L2,1,SYS_MODULE_CD,1
曲率k,,,1,SPRBCK_CD,1
曲线图,,,1,CHARTS_TYPE,1
更换现货,,,1,CLAIM_REQ_HNL_CD,1
最大模拟焊HIC试验CLR 全体平均实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CLR 平均1实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CLR 平均2实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CLR 平均3实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CLR 试样1实绩1,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CLR 试样1实绩2,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CLR 试样1实绩3,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CLR 试样2实绩1,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CLR 试样2实绩2,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CLR 试样2实绩3,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CLR 试样3实绩1,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CLR 试样3实绩2,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CLR 试样3实绩3,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 全体平均实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 平均1实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 平均2实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 平均3实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 试样1实绩1,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 试样1实绩2,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 试样1实绩3,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 试样2实绩1,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 试样2实绩2,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 试样2实绩3,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 试样3实绩1,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 试样3实绩2,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CSR 试样3实绩3,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 全体平均实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 平均1实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 平均2实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 平均3实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 试样1实绩1,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 试样1实绩2,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 试样1实绩3,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 试样2实绩1,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 试样2实绩2,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 试样2实绩3,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 试样3实绩1,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 试样3实绩2,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊HIC试验CTR 试样3实绩3,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊SSCC测试应力实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊Z向拉伸断面收缩率单值实绩,,,3,MECH_TEST_ITEM_CD,1
最大模拟焊Z向拉伸断面收缩率平均值实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊Z向拉伸试验屈服强度实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊Z向拉伸试验抗拉强度实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊Z向拉伸试验断后伸长率实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊冲击功实绩,,,5,MECH_TEST_ITEM_CD,1
最大模拟焊冲击试样侧膨胀值单值实绩1,,,5,MECH_TEST_ITEM_CD,1
最大模拟焊冲击试样侧膨胀值单值实绩2,,,5,MECH_TEST_ITEM_CD,1
最大模拟焊冲击试样侧膨胀值单值实绩3,,,5,MECH_TEST_ITEM_CD,1
最大模拟焊冲击试样侧膨胀值平均值实绩,,,5,MECH_TEST_ITEM_CD,1
最大模拟焊冲击试验单个实绩1,,,5,MECH_TEST_ITEM_CD,1
最大模拟焊冲击试验单个实绩2,,,5,MECH_TEST_ITEM_CD,1
最大模拟焊冲击试验单个实绩3,,,5,MECH_TEST_ITEM_CD,1
最大模拟焊冲击试验眼神断面率实绩,,,5,MECH_TEST_ITEM_CD,1
最大模拟焊冲击试验眼神断面率实绩1,,,5,MECH_TEST_ITEM_CD,1
最大模拟焊冲击试验眼神断面率实绩2,,,5,MECH_TEST_ITEM_CD,1
最大模拟焊冲击试验眼神断面率实绩3,,,5,MECH_TEST_ITEM_CD,1
最大模拟焊后热处理,,,1,SMP_STATUS,1
最大模拟焊后热处理 + 最小模拟焊后热处理,,,1,SMP_STATUS,1
最大模拟焊弯曲试验,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊拉伸试验Rt0.5/Rm实绩,,,3,MECH_TEST_ITEM_CD,1
最大模拟焊拉伸试验Rt1.5/Rt0.5实绩,,,3,MECH_TEST_ITEM_CD,1
最大模拟焊拉伸试验Rt2.0/Rt1.0实绩,,,3,MECH_TEST_ITEM_CD,1
最大模拟焊拉伸试验Rt5.0/Rt1.0实绩,,,3,MECH_TEST_ITEM_CD,1
最大模拟焊拉伸试验TS(抗拉强度),,,3,MECH_TEST_ITEM_CD,1
最大模拟焊拉伸试验YP/TS实绩,,,3,MECH_TEST_ITEM_CD,1
最大模拟焊拉伸试验YP代码(抗服_屈服强度),,,3,MECH_TEST_ITEM_CD,1
最大模拟焊拉伸试验均匀伸长率实绩,,,3,MECH_TEST_ITEM_CD,1
最大模拟焊拉伸试验断面收缩率实绩,,,3,MECH_TEST_ITEM_CD,1
最大模拟焊拉伸试验消应力处理_保温时间实绩,,,2,MECH_TEST_ITEM_CD,1
最大模拟焊拉伸试验消应力处理_保温温度实绩,,,2,MECH_TEST_ITEM_CD,1
最大模拟焊拉抻测试断后伸长率实绩,,,3,MECH_TEST_ITEM_CD,1
最大模拟焊显微金相Banded structure等级上限实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊显微金相austenite晶粒度,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊显微金相硅铁体晶粒度,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊硬度单值实绩1,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊硬度单值实绩2,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊硬度单值实绩3,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊硬度平均值实绩1,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊硬度平均值实绩2,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊硬度平均值实绩3,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊金相测试基相的体积分数实绩,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊高温拉伸试验EL,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊高温拉伸试验RA,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊高温拉伸试验TS,,,1,MECH_TEST_ITEM_CD,1
最大模拟焊高温拉伸试验YP,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 全体平均实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 平均1实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 平均2实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 平均3实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 试样1实绩1,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 试样1实绩2,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 试样1实绩3,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 试样2实绩1,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 试样2实绩2,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 试样2实绩3,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 试样3实绩1,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 试样3实绩2,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CLR 试样3实绩3,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 全体平均实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 平均1实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 平均2实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 平均3实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 试样1实绩1,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 试样1实绩2,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 试样1实绩3,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 试样2实绩1,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 试样2实绩2,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 试样2实绩3,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 试样3实绩1,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 试样3实绩2,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CSR 试样3实绩3,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 全体平均实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 平均1实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 平均2实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 平均3实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 试样1实绩1,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 试样1实绩2,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 试样1实绩3,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 试样2实绩1,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 试样2实绩2,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 试样2实绩3,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 试样3实绩1,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 试样3实绩2,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊HIC试验CTR 试样3实绩3,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊SSCC测试应力实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊Z向拉伸断面收缩率单值实绩,,,3,MECH_TEST_ITEM_CD,1
最小模拟焊Z向拉伸断面收缩率平均值实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊Z向拉伸试验屈服强度实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊Z向拉伸试验抗拉强度实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊Z向拉伸试验断后伸长率实绩,,,1,MECH_TEST_ITEM_CD,1
最小模拟焊冲击功实绩,,,5,MECH_TEST_ITEM_CD,1
最小模拟焊冲击试样侧膨胀值单值实绩1,,,5,MECH_TEST_ITEM_CD,1
最小模拟焊冲击试样侧膨胀值单值实绩2,,,5,MECH_TEST_ITEM_CD,1
最小模拟焊冲击试样侧膨胀值单值实绩3,,,5,MECH_TEST_ITEM_CD,1
最小模拟焊冲击试样侧膨胀值平均值实绩,,,5,MECH_TEST_ITEM_CD,1
最小模拟焊冲击试验单个实绩1,,,5,MECH_TEST_ITEM_CD,1
