SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,LEN,COL_COMMENT,SOURCE
MESAPUSER,SCR_RSMS_ROLL_DATA,ROLL_CVC_COEFF_5,NUMBER,22,CVC coefficient 5 of roll,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_DATA,ROLL_HARD_GRIND,NUMBER,22,Average hardness of the roll after grinding,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,CRT_USER_ID,VARCHAR2,20,Created User ID,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,CRT_OBJ_ID,VARCHAR2,30,Created Object ID,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,CRT_TM,TIMESTAMP(7),11,Created Time,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,UPD_USER_ID,VARCHAR2,20,Last Updated User ID,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,UPD_OBJ_ID,VARCHAR2,30,Last Updated Object ID,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,UPD_TM,TIMESTAMP(7),11,Last Updated Time,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,ARCHIVE_FL,VARCHAR2,1,Record Archive Flag,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,CREATED_DATE,DATE,7,,空
MESAPUSER,SCR_RSMS_ROLL_INFO,UPDATED_DATE,DATE,7,,空
MESAPUSER,SCR_RSMS_ROLL_INFO,UPDATED_BY,VARCHAR2,80,,空
MESAPUSER,SCR_RSMS_ROLL_INFO,HANDSHAKE_STATUS,VARCHAR2,1,0:new;1:read finish,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,ERR_1,NUMBER,22,,空
MESAPUSER,SCR_RSMS_ROLL_INFO,ERR_2,NUMBER,22,,空
MESAPUSER,SCR_RSMS_ROLL_INFO,ERR_3,NUMBER,22,,空
MESAPUSER,SCR_RSMS_ROLL_INFO,ERR_4,NUMBER,22,,空
MESAPUSER,SCR_RSMS_ROLL_INFO,ERR_5,NUMBER,22,,空
MESAPUSER,SCR_RSMS_ROLL_INFO,COMMENTS,VARCHAR2,160,,空
MESAPUSER,SCR_RSMS_ROLL_INFO,PRIM_INDEX,NUMBER,22,Primary key,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,LINE_CODE,VARCHAR2,4,Line code of the process line,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,STAND_NO,NUMBER,22,Stand number,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,ROLL_ID,VARCHAR2,8,ROLL ID,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,ROLL_TYPE,VARCHAR2,3,Roll type,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,PROD_CLASS,VARCHAR2,4,Type steel sheet production.,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,CHANGE_REASON,VARCHAR2,5,Roll change reason code. This information will be assigned to the dismounted rolls in RSMA.This is related to the attribute CODE of RSMA table T_ROLLCHANGEREASON,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,MOUNT_DATE,DATE,7,Date of mounting of inserted rolls,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,TOP_ROLL_MOUNT,VARCHAR2,20,ID of top roll mounted,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,BOT_ROLL_MOUNT,VARCHAR2,20,ID of bottom roll mounted,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,DISMOUNT_DATE,DATE,7,Date of dismounting of removed roll(s),DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,TOP_ROLL_DISMOUNT,VARCHAR2,20,ID of top roll dismounted,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,TOP_LENGTH_ROLLED,NUMBER,22,Length of rolling by top roll since last data transmission,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,TOP_WEIGHT_ROLLED,NUMBER,22,Weight of rolling by top roll since last data transmission,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,TOP_PROD_TIME,NUMBER,22,Duration of top roll contact with the steel material.,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,TOP_ROLL_DIA,NUMBER,22,Calculated diameter of top roll after use,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,TOP_CROWN,NUMBER,22,Calculated crown height of top roll after use,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,TOP_ROUGH,NUMBER,22,Calculated roughness of top roll after use,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,BOT_ROLL_DISMOUNT,VARCHAR2,20,ID of bottom roll dismounted,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,BOT_LENGTH_ROLLED,NUMBER,22,Length of rolling by bottom roll since last data transmission,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,BOT_WEIGHT_ROLLED,NUMBER,22,Weight of rolling by bottom roll since last data transmission,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,BOT_PROD_TIME,NUMBER,22,Duration of bottom roll contact with the steel material.,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,BOT_ROLL_DIA,NUMBER,22,Calculated diameter of bottom roll after use,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,BOT_CROWN,NUMBER,22,Calculated crown height of bottom roll after use,DB注释(非中文)
MESAPUSER,SCR_RSMS_ROLL_INFO,BOT_ROUGH,NUMBER,22,Calculated roughness of bottom roll after use,DB注释(非中文)
MESAPUSER,SCR_SEND_TO_ERP,CRT_USER_ID,VARCHAR2,20,Created User ID,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,CRT_OBJ_ID,VARCHAR2,30,Created Object ID,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,CRT_TM,TIMESTAMP(7),11,Created Time,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,UPD_USER_ID,VARCHAR2,20,Last Updated UserID,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,UPD_OBJ_ID,VARCHAR2,30,Last Updated ObjectID,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,UPD_TM,TIMESTAMP(7),11,Last Updated Date Time,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,ARCHIVE_FL,VARCHAR2,1,Record Archive Flag,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MES_IF_SEQ_NO,NUMBER,22,MES Interface Sequence No,DB注释(非中文)
MESAPUSER,SCR_SEND_TO_ERP,REPORT_TY,NUMBER,22,,空
MESAPUSER,SCR_SEND_TO_ERP,LOC_GRP,VARCHAR2,10,Location Group,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,PROC_TY,VARCHAR2,1,,空
MESAPUSER,SCR_SEND_TO_ERP,PERFORMANCE_SOURCE,VARCHAR2,1,,空
MESAPUSER,SCR_SEND_TO_ERP,SOURCE_CRT_DT,VARCHAR2,14,,空
MESAPUSER,SCR_SEND_TO_ERP,SUMUP_DT,VARCHAR2,8,Operation Sumup date,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,ORG_CD,VARCHAR2,3,,空
MESAPUSER,SCR_SEND_TO_ERP,RND_FL,VARCHAR2,1,,空
MESAPUSER,SCR_SEND_TO_ERP,HOT_SCRAP_QTY,NUMBER,22,Hot Scrap Quantity,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,REPROC_TMS,NUMBER,22,,空
MESAPUSER,SCR_SEND_TO_ERP,CUT_FL,VARCHAR2,1,Cutting Flag,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,ORD_NO,VARCHAR2,10,Order No,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,ORD_LN,VARCHAR2,3,,空
MESAPUSER,SCR_SEND_TO_ERP,PO_NO,VARCHAR2,30,Purchase Order Number,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,ITEM_CD_PLAN,VARCHAR2,30,Item Code Plan,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,ITEM_CD,VARCHAR2,30,Item Code,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,PROD_QTY,NUMBER,22,Products Quantity,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,PROD_MTRL_NO,VARCHAR2,20,Product Material Number,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,PROD_SUB_INV_CD,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_01,VARCHAR2,30,Input Item Code 01,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_01,NUMBER,22,Input Quantity 01,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_01,VARCHAR2,20,Input Material No 01,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_01,VARCHAR2,1,Input By-Product Flag 01,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_01,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_01,VARCHAR2,4,Input Process Code 01,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_02,VARCHAR2,30,Input Item Code 02,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_02,NUMBER,22,Input Quantity 02,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_02,VARCHAR2,20,Input Material No 02,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_02,VARCHAR2,1,Input By-Product Flag 02,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_02,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_02,VARCHAR2,4,Input Process Code 02,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_03,VARCHAR2,30,Input Item Code 03,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_03,NUMBER,22,Input Quantity 03,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_03,VARCHAR2,20,Input Material No 03,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_03,VARCHAR2,1,Input By-Product Flag 03,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_03,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_03,VARCHAR2,4,Input Process Code 03,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_04,VARCHAR2,30,Input Item Code 04,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_04,NUMBER,22,Input Quantity 04,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_04,VARCHAR2,20,Input Material No 04,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_04,VARCHAR2,1,Input By-Product Flag 04,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_04,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_04,VARCHAR2,4,Input Process Code 04,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_05,VARCHAR2,30,Input Item Code 05,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_05,NUMBER,22,Input Quantity 05,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_05,VARCHAR2,20,Input Material No 05,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_05,VARCHAR2,1,Input By-Product Flag 05,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_05,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_05,VARCHAR2,4,Input Process Code 05,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_06,VARCHAR2,30,Input Item Code 06,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_06,NUMBER,22,Input Quantity 06,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_06,VARCHAR2,20,Input Material No 06,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_06,VARCHAR2,1,Input By-Product Flag 06,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_06,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_06,VARCHAR2,4,Input Process Code 06,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_07,VARCHAR2,30,Input Item Code 07,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_07,NUMBER,22,Input Quantity 07,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_07,VARCHAR2,20,Input Material No 07,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_07,VARCHAR2,1,Input By-Product Flag 07,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_07,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_07,VARCHAR2,4,Input Process Code 07,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_08,VARCHAR2,30,Input Item Code 08,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_08,NUMBER,22,Input Quantity 08,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_08,VARCHAR2,20,Input Material No 08,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_08,VARCHAR2,1,Input By-Product Flag 08,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_08,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_08,VARCHAR2,4,Input Process Code 08,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_09,VARCHAR2,30,Input Item Code 09,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_09,NUMBER,22,Input Quantity 09,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_09,VARCHAR2,20,Input Material No 09,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_09,VARCHAR2,1,Input By-Product Flag 09,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_09,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_09,VARCHAR2,4,Input Process Code 09,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_10,VARCHAR2,30,Input Item Code 10,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_10,NUMBER,22,Input Quantity 10,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_10,VARCHAR2,20,Input Material No 10,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_10,VARCHAR2,1,Input By-Product Flag 10,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_10,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_10,VARCHAR2,4,Input Process Code 10,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_11,VARCHAR2,30,Input Item Code 11,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_11,NUMBER,22,Input Quantity 11,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_11,VARCHAR2,20,Input Material No 11,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_11,VARCHAR2,1,Input By-Product Flag 11,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_11,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_11,VARCHAR2,4,Input Process Code 11,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_12,VARCHAR2,30,Input Item Code 12,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_12,NUMBER,22,Input Quantity 12,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_12,VARCHAR2,20,Input Material No 12,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_12,VARCHAR2,1,Input By-Product Flag 12,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_12,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_12,VARCHAR2,4,Input Process Code 12,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_13,VARCHAR2,30,Input Item Code 13,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_13,NUMBER,22,Input Quantity 13,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_13,VARCHAR2,20,Input Material No 13,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_13,VARCHAR2,1,Input By-Product Flag 13,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_13,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_13,VARCHAR2,4,Input Process Code 13,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_14,VARCHAR2,30,Input Item Code 14,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_14,NUMBER,22,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_14,VARCHAR2,20,Input Material No 14,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_14,VARCHAR2,1,Input By-Product Flag 14,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_14,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_14,VARCHAR2,4,Input Process Code 14,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_15,VARCHAR2,30,Input Item Code 15,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_15,NUMBER,22,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_15,VARCHAR2,20,Input Material No 15,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_15,VARCHAR2,1,Input By-Product Flag 15,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_15,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_15,VARCHAR2,4,Input Process Code 15,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_16,VARCHAR2,30,Input Item Code 16,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_16,NUMBER,22,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_16,VARCHAR2,20,Input Material No 16,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_16,VARCHAR2,1,Input By-Product Flag 16,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_16,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_16,VARCHAR2,4,Input Process Code 16,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_17,VARCHAR2,30,Input Item Code 17,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_17,NUMBER,22,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_17,VARCHAR2,20,Input Material No 17,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_17,VARCHAR2,1,Input By-Product Flag 17,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_17,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_17,VARCHAR2,4,Input Process Code 17,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_18,VARCHAR2,30,Input Item Code 18,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_18,NUMBER,22,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_18,VARCHAR2,20,Input Material No 18,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_18,VARCHAR2,1,Input By-Product Flag 18,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_18,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_18,VARCHAR2,4,Input Process Code 18,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_19,VARCHAR2,30,Input Item Code 19,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_19,NUMBER,22,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_19,VARCHAR2,20,Input Material No 19,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_19,VARCHAR2,1,Input By-Product Flag 19,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_19,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_19,VARCHAR2,4,Input Process Code 19,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_20,VARCHAR2,30,Input Item Code 20,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_20,NUMBER,22,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_20,VARCHAR2,20,Input Material No 20,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_20,VARCHAR2,1,Input By-Product Flag 20,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_20,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_20,VARCHAR2,4,Input Process Code 20,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_21,VARCHAR2,30,Input Item Code 21,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_21,NUMBER,22,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_21,VARCHAR2,20,Input Material No 21,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_21,VARCHAR2,1,Input By-Product Flag 21,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_21,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_21,VARCHAR2,4,Input Process Code 21,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_ITEM_CD_22,VARCHAR2,30,Input Item Code 22,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_QTY_22,NUMBER,22,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_MTRL_NO_22,VARCHAR2,20,Input Material No 22,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_BYPROD_FL_22,VARCHAR2,1,Input By-Product Flag 22,SCO_DATA_DIC(D)
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_SUB_INV_CD_22,VARCHAR2,2,,空
MESAPUSER,SCR_SEND_TO_ERP,MTRL_INPUT_PROC_CD_22,VARCHAR2,4,Input Process Code 22,SCO_DATA_DIC(D)
